species_guid,icode,author_display,title
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,3217,"中国农科院植保所, 1996",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
e0acc296-70cd-4a76-8279-45fa5eef0e77,1866,"朱培良等, 1987",
e0acc296-70cd-4a76-8279-45fa5eef0e77,1866,"朱培良等, 1987",
e0acc296-70cd-4a76-8279-45fa5eef0e77,1652,C.M.I,
e0acc296-70cd-4a76-8279-45fa5eef0e77,1866,"朱培良等, 1987",
e0acc296-70cd-4a76-8279-45fa5eef0e77,448,"CABI and EPPO, 1992",
e0acc296-70cd-4a76-8279-45fa5eef0e77,7000,"CAB, 2006",
e0acc296-70cd-4a76-8279-45fa5eef0e77,7000,"CAB, 2006",
e0acc296-70cd-4a76-8279-45fa5eef0e77,7000,"CAB, 2006",
e0acc296-70cd-4a76-8279-45fa5eef0e77,7000,"CAB, 2006",
e0acc296-70cd-4a76-8279-45fa5eef0e77,1652,C.M.I,
e0acc296-70cd-4a76-8279-45fa5eef0e77,1866,"朱培良等, 1987",
e0acc296-70cd-4a76-8279-45fa5eef0e77,448,"CABI and EPPO, 1992",
e0acc296-70cd-4a76-8279-45fa5eef0e77,7000,"CAB, 2006",
e0acc296-70cd-4a76-8279-45fa5eef0e77,1652,C.M.I,
e0acc296-70cd-4a76-8279-45fa5eef0e77,1866,"朱培良等, 1987",
e0acc296-70cd-4a76-8279-45fa5eef0e77,448,"CABI and EPPO, 1992",
e0acc296-70cd-4a76-8279-45fa5eef0e77,7000,"CAB, 2006",
e0acc296-70cd-4a76-8279-45fa5eef0e77,1866,"朱培良等, 1987",
e0acc296-70cd-4a76-8279-45fa5eef0e77,1866,"朱培良等, 1987",
e0acc296-70cd-4a76-8279-45fa5eef0e77,7000,"CAB, 2006",
d7815b53-c892-4409-9465-29ae2f0e7703,7000,"CAB, 2006",
f5b56acb-e6c0-4911-9e90-8d8340dc4884,7000,"CAB, 2006",
53317adf-4d45-4366-9d3c-791706e42a83,1695,"季良, 1995",
53317adf-4d45-4366-9d3c-791706e42a83,1695,"季良, 1995",
53317adf-4d45-4366-9d3c-791706e42a83,1695,"季良, 1995",
53317adf-4d45-4366-9d3c-791706e42a83,1695,"季良, 1995",
53317adf-4d45-4366-9d3c-791706e42a83,1695,"季良, 1995",
53317adf-4d45-4366-9d3c-791706e42a83,1695,"季良, 1995",
53317adf-4d45-4366-9d3c-791706e42a83,1695,"季良, 1995",
68021f92-cac6-4d0e-b112-4bb822cd708f,168516,夏威夷植物产业部官网,
68021f92-cac6-4d0e-b112-4bb822cd708f,1674,"牛宏舜等, 1992",
68021f92-cac6-4d0e-b112-4bb822cd708f,168516,夏威夷植物产业部官网,
68021f92-cac6-4d0e-b112-4bb822cd708f,168516,夏威夷植物产业部官网,
217d2593-2b73-42c2-a2e7-d90594399efa,1674,"牛宏舜等, 1992",
217d2593-2b73-42c2-a2e7-d90594399efa,1674,"牛宏舜等, 1992",
217d2593-2b73-42c2-a2e7-d90594399efa,1674,"牛宏舜等, 1992",
217d2593-2b73-42c2-a2e7-d90594399efa,1674,"牛宏舜等, 1992",
217d2593-2b73-42c2-a2e7-d90594399efa,1674,"牛宏舜等, 1992",
217d2593-2b73-42c2-a2e7-d90594399efa,1674,"牛宏舜等, 1992",
ea858c34-c90b-4de1-a645-0570f630b35b,2595,"Scalenet, 2006",
87f5d457-b6dd-4426-bd84-6564efb48db9,2595,"Scalenet, 2006",
cb31b8dd-172b-4fee-b94f-86db959ed9ee,7000,"CAB, 2006",
cb31b8dd-172b-4fee-b94f-86db959ed9ee,7000,"CAB, 2006",
cb31b8dd-172b-4fee-b94f-86db959ed9ee,7000,"CAB, 2006",
cb31b8dd-172b-4fee-b94f-86db959ed9ee,7000,"CAB, 2006",
95b7e33c-2af9-46bc-ab58-8e5db951694c,17012269,吴媛，等。2022,
90a64589-5b81-4497-9425-194f23fc48cf,850,"Carter, 1984",
71b5dc35-2a10-4e2b-bdc9-549aa75e34a9,7000,"CAB, 2006",
b39d41cc-fee1-42f5-ac33-069408f45db3,7000,"CAB, 2006",
8d01dcf8-ed1d-41c8-88ff-2890853a75f8,7000,"CAB, 2006",
8d01dcf8-ed1d-41c8-88ff-2890853a75f8,3217,"中国农科院植保所, 1996",
8d01dcf8-ed1d-41c8-88ff-2890853a75f8,7000,"CAB, 2006",
8d01dcf8-ed1d-41c8-88ff-2890853a75f8,7000,"CAB, 2006",
8d01dcf8-ed1d-41c8-88ff-2890853a75f8,7000,"CAB, 2006",
8d01dcf8-ed1d-41c8-88ff-2890853a75f8,1966,"赵思峰等, 2002",
8d01dcf8-ed1d-41c8-88ff-2890853a75f8,7000,"CAB, 2006",
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,1665,"农业部植检所, 1990",
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,7000,"CAB, 2006",
42040aea-22a0-4c0c-8a6b-adb4f1bf4dbb,7000,"CAB, 2006",
9f9bbb22-ea97-439d-84d7-773d73243b8f,7000,"CAB, 2006",
da5830dc-3630-4c89-8c90-6faaf2e9d748,7000,"CAB, 2006",
da5830dc-3630-4c89-8c90-6faaf2e9d748,448,"CABI and EPPO, 1992",
da5830dc-3630-4c89-8c90-6faaf2e9d748,7000,"CAB, 2006",
f5494ded-6bcb-4f54-9435-ac5e1966fadc,1245,"David Rosen, 1990",
f5494ded-6bcb-4f54-9435-ac5e1966fadc,1245,"David Rosen, 1990",
f5494ded-6bcb-4f54-9435-ac5e1966fadc,1245,"David Rosen, 1990",
f5494ded-6bcb-4f54-9435-ac5e1966fadc,7000,"CAB, 2006",
f5494ded-6bcb-4f54-9435-ac5e1966fadc,1245,"David Rosen, 1990",
f5494ded-6bcb-4f54-9435-ac5e1966fadc,1245,"David Rosen, 1990",
f5494ded-6bcb-4f54-9435-ac5e1966fadc,1245,"David Rosen, 1990",
f5494ded-6bcb-4f54-9435-ac5e1966fadc,1245,"David Rosen, 1990",
e0ef18c2-a6a8-4132-960c-58a4a8b829fb,7000,"CAB, 2006",
617531e7-d6a4-4d98-a0d2-b2e35a4d095e,3217,"中国农科院植保所, 1996",
617531e7-d6a4-4d98-a0d2-b2e35a4d095e,3217,"中国农科院植保所, 1996",
169a55dc-c8cb-4ad8-bcf8-256f576a54b0,160994,"张裕君, 2012",
169a55dc-c8cb-4ad8-bcf8-256f576a54b0,7000,"CAB, 2006",
169a55dc-c8cb-4ad8-bcf8-256f576a54b0,160994,"张裕君, 2012",
6d6c08b5-37a7-47de-acd6-9956241a5d62,7000,"CAB, 2006",
550e55bd-bb5d-4f27-a304-1723833299c0,7000,"CAB, 2006",
d5fc8481-8bf7-4739-9c31-e12cd6d5b922,1653,C.I.E,
d5fc8481-8bf7-4739-9c31-e12cd6d5b922,1653,C.I.E,
d5fc8481-8bf7-4739-9c31-e12cd6d5b922,1653,C.I.E,
8374837d-5447-47eb-90d5-c93bbcc6a2bd,7000,"CAB, 2006",
8374837d-5447-47eb-90d5-c93bbcc6a2bd,7000,"CAB, 2006",
8374837d-5447-47eb-90d5-c93bbcc6a2bd,7000,"CAB, 2006",
8374837d-5447-47eb-90d5-c93bbcc6a2bd,7000,"CAB, 2006",
8374837d-5447-47eb-90d5-c93bbcc6a2bd,7000,"CAB, 2006",
8374837d-5447-47eb-90d5-c93bbcc6a2bd,7000,"CAB, 2006",
51b52725-0159-4223-a401-3acf54ff723b,1654,CMI/AAB,
51b52725-0159-4223-a401-3acf54ff723b,1654,CMI/AAB,
51b52725-0159-4223-a401-3acf54ff723b,1654,CMI/AAB,
8f895d8a-7655-44ed-b591-dbc502c054f3,1713,"浙江农科院植保所病毒病室, 1985",
8f895d8a-7655-44ed-b591-dbc502c054f3,1713,"浙江农科院植保所病毒病室, 1985",
8f895d8a-7655-44ed-b591-dbc502c054f3,1713,"浙江农科院植保所病毒病室, 1985",
7814cee0-679f-44c9-948e-3c381745f740,1674,"牛宏舜等, 1992",
7814cee0-679f-44c9-948e-3c381745f740,1674,"牛宏舜等, 1992",
7814cee0-679f-44c9-948e-3c381745f740,1674,"牛宏舜等, 1992",
eec0baea-3927-4660-8918-3cf2a0a342ef,7000,"CAB, 2006",
eec0baea-3927-4660-8918-3cf2a0a342ef,7000,"CAB, 2006",
eec0baea-3927-4660-8918-3cf2a0a342ef,7000,"CAB, 2006",
eec0baea-3927-4660-8918-3cf2a0a342ef,7000,"CAB, 2006",
4a67ef46-46a3-4225-894a-ffebaf21dcba,153398,"CABI, 2011",
4a67ef46-46a3-4225-894a-ffebaf21dcba,153398,"CABI, 2011",
4a67ef46-46a3-4225-894a-ffebaf21dcba,153398,"CABI, 2011",
4a67ef46-46a3-4225-894a-ffebaf21dcba,153398,"CABI, 2011",
4a67ef46-46a3-4225-894a-ffebaf21dcba,153398,"CABI, 2011",
cb6909cd-8db2-432b-a7ab-bf2801c48834,162000,"孙鹏,2011年",
5c1e9dae-4f1d-442a-9a53-66d584392126,1654,CMI/AAB,
89eb0c78-058f-46fd-b195-b569082b94cc,7000,"CAB, 2006",
89eb0c78-058f-46fd-b195-b569082b94cc,7000,"CAB, 2006",
89eb0c78-058f-46fd-b195-b569082b94cc,7000,"CAB, 2006",
89eb0c78-058f-46fd-b195-b569082b94cc,7000,"CAB, 2006",
89eb0c78-058f-46fd-b195-b569082b94cc,7000,"CAB, 2006",
dd3ba768-3516-435e-8f86-3a1d132b3c5f,7000,"CAB, 2006",
3054960f-d49e-4351-b005-28eef49b552d,1664,"舆良清等, 1983",
b1b9478a-3d78-4184-bb61-59611317cb57,1719,"植物病毒鉴定编写组, 1980",
c5cf8a46-3dfc-4053-948e-2181347efcac,7000,"CAB, 2006",
9956ca56-ee0b-4c28-bba8-ea301db1e28c,1674,"牛宏舜等, 1992",
ad04b3c6-9ebb-4d16-be17-ae1398b0216c,7000,"CAB, 2006",
ad04b3c6-9ebb-4d16-be17-ae1398b0216c,1654,CMI/AAB,
ad04b3c6-9ebb-4d16-be17-ae1398b0216c,7000,"CAB, 2006",
ad04b3c6-9ebb-4d16-be17-ae1398b0216c,1654,CMI/AAB,
ad04b3c6-9ebb-4d16-be17-ae1398b0216c,7000,"CAB, 2006",
ad04b3c6-9ebb-4d16-be17-ae1398b0216c,7000,"CAB, 2006",
ad04b3c6-9ebb-4d16-be17-ae1398b0216c,7000,"CAB, 2006",
ad04b3c6-9ebb-4d16-be17-ae1398b0216c,1654,CMI/AAB,
ad04b3c6-9ebb-4d16-be17-ae1398b0216c,7000,"CAB, 2006",
7aac2c99-8c82-41df-a13c-e32ebc027c60,1654,CMI/AAB,
7aac2c99-8c82-41df-a13c-e32ebc027c60,1654,CMI/AAB,
7aac2c99-8c82-41df-a13c-e32ebc027c60,1654,CMI/AAB,
7aac2c99-8c82-41df-a13c-e32ebc027c60,1654,CMI/AAB,
7aac2c99-8c82-41df-a13c-e32ebc027c60,1654,CMI/AAB,
7aac2c99-8c82-41df-a13c-e32ebc027c60,1654,CMI/AAB,
fb257902-f75d-4504-8c10-4a73135cda03,7000,"CAB, 2006",
c015ae98-e310-4d26-be2d-a1bb38a7b90f,16573633,CABI,
c015ae98-e310-4d26-be2d-a1bb38a7b90f,16573633,CABI,
c015ae98-e310-4d26-be2d-a1bb38a7b90f,16573633,CABI,
39fe6370-043c-4b6f-bed2-3cb54714b0d5,7000,"CAB, 2006",
39fe6370-043c-4b6f-bed2-3cb54714b0d5,7000,"CAB, 2006",
39fe6370-043c-4b6f-bed2-3cb54714b0d5,7000,"CAB, 2006",
02dd3141-35a9-4d8d-bd57-a158a139d6a0,17124614,The EU Commission,
eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
188145ff-76c0-4bf3-97e1-1b8d16db3329,7000,"CAB, 2006",
188145ff-76c0-4bf3-97e1-1b8d16db3329,7000,"CAB, 2006",
188145ff-76c0-4bf3-97e1-1b8d16db3329,7000,"CAB, 2006",
188145ff-76c0-4bf3-97e1-1b8d16db3329,7000,"CAB, 2006",
dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,448,"CABI and EPPO, 1992",
dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,448,"CABI and EPPO, 1992",
dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,7000,"CAB, 2006",
dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,448,"CABI and EPPO, 1992",
dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,7000,"CAB, 2006",
dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,7000,"CAB, 2006",
dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,7000,"CAB, 2006",
dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,448,"CABI and EPPO, 1992",
dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,7000,"CAB, 2006",
dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,448,"CABI and EPPO, 1992",
dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,448,"CABI and EPPO, 1992",
dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,448,"CABI and EPPO, 1992",
dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,7000,"CAB, 2006",
3ed204ff-73de-4a98-9776-66293938498a,7000,"CAB, 2006",
3ed204ff-73de-4a98-9776-66293938498a,7000,"CAB, 2006",
3ed204ff-73de-4a98-9776-66293938498a,7000,"CAB, 2006",
8823ea86-616e-4c36-80fc-399446569b5d,7000,"CAB, 2006",
f803677f-5c4a-4f4d-a29d-8c6749b2c15e,2595,"Scalenet, 2006",
11f3a067-05a4-488a-bd61-53189694b2a5,7000,"CAB, 2006",
8191979b-1582-43ee-b893-087eee71845c,7000,"CAB, 2006",
8191979b-1582-43ee-b893-087eee71845c,7000,"CAB, 2006",
8191979b-1582-43ee-b893-087eee71845c,1653,C.I.E,
8191979b-1582-43ee-b893-087eee71845c,1653,C.I.E,
176bd3d1-3d81-4bd0-97df-61ef4606f99f,7000,"CAB, 2006",
8fe022d0-fdde-4432-82da-1ac9876ca925,7000,"CAB, 2006",
046c72b3-f398-424d-a7c0-a28104e986b8,4171,"赵友福等, 1992",
046c72b3-f398-424d-a7c0-a28104e986b8,7000,"CAB, 2006",
046c72b3-f398-424d-a7c0-a28104e986b8,4171,"赵友福等, 1992",
046c72b3-f398-424d-a7c0-a28104e986b8,7000,"CAB, 2006",
046c72b3-f398-424d-a7c0-a28104e986b8,4171,"赵友福等, 1992",
046c72b3-f398-424d-a7c0-a28104e986b8,4171,"赵友福等, 1992",
046c72b3-f398-424d-a7c0-a28104e986b8,7000,"CAB, 2006",
046c72b3-f398-424d-a7c0-a28104e986b8,4171,"赵友福等, 1992",
046c72b3-f398-424d-a7c0-a28104e986b8,4171,"赵友福等, 1992",
046c72b3-f398-424d-a7c0-a28104e986b8,7000,"CAB, 2006",
046c72b3-f398-424d-a7c0-a28104e986b8,4171,"赵友福等, 1992",
b2374979-8b23-4250-b167-b08ae153e3b5,850,"Carter, 1984",
b2374979-8b23-4250-b167-b08ae153e3b5,850,"Carter, 1984",
b2374979-8b23-4250-b167-b08ae153e3b5,850,"Carter, 1984",
93e8776a-d885-487f-b4d4-5821a93da551,850,"Carter, 1984",
d8bf658d-d30d-4065-8b84-7bf0377e8564,7000,"CAB, 2006",
d8bf658d-d30d-4065-8b84-7bf0377e8564,1696,"魏景超, 1979",
d8bf658d-d30d-4065-8b84-7bf0377e8564,4115,"吕佩珂等, 1992",
d8bf658d-d30d-4065-8b84-7bf0377e8564,7000,"CAB, 2006",
d8bf658d-d30d-4065-8b84-7bf0377e8564,1696,"魏景超, 1979",
d8bf658d-d30d-4065-8b84-7bf0377e8564,7000,"CAB, 2006",
d8bf658d-d30d-4065-8b84-7bf0377e8564,1696,"魏景超, 1979",
d8bf658d-d30d-4065-8b84-7bf0377e8564,4115,"吕佩珂等, 1992",
d8bf658d-d30d-4065-8b84-7bf0377e8564,7000,"CAB, 2006",
832e3be0-e79d-42bc-92d8-daa37204bbfa,10609,"傅浚范等, 1994",
832e3be0-e79d-42bc-92d8-daa37204bbfa,1793,"陈克等, 1997",
832e3be0-e79d-42bc-92d8-daa37204bbfa,10609,"傅浚范等, 1994",
832e3be0-e79d-42bc-92d8-daa37204bbfa,1793,"陈克等, 1997",
832e3be0-e79d-42bc-92d8-daa37204bbfa,10482,"傅俊范等, 1995",
832e3be0-e79d-42bc-92d8-daa37204bbfa,10609,"傅浚范等, 1994",
832e3be0-e79d-42bc-92d8-daa37204bbfa,1793,"陈克等, 1997",
832e3be0-e79d-42bc-92d8-daa37204bbfa,10609,"傅浚范等, 1994",
832e3be0-e79d-42bc-92d8-daa37204bbfa,1793,"陈克等, 1997",
832e3be0-e79d-42bc-92d8-daa37204bbfa,10609,"傅浚范等, 1994",
832e3be0-e79d-42bc-92d8-daa37204bbfa,1793,"陈克等, 1997",
832e3be0-e79d-42bc-92d8-daa37204bbfa,10609,"傅浚范等, 1994",
832e3be0-e79d-42bc-92d8-daa37204bbfa,1793,"陈克等, 1997",
832e3be0-e79d-42bc-92d8-daa37204bbfa,10609,"傅浚范等, 1994",
832e3be0-e79d-42bc-92d8-daa37204bbfa,1793,"陈克等, 1997",
108be5f8-d290-4f45-bc28-2cee3bb7f8d5,7000,"CAB, 2006",
165ac9cc-6008-4d0b-8800-d6bec099cab6,1701,"萧刚柔, 1992",
af8fbac5-ac2a-49aa-9a88-552eb879bab0,7000,"CAB, 2006",
1d8cb190-f895-4667-8757-7fb1a4f50b13,10438,"张建军等, 2008",
1d8cb190-f895-4667-8757-7fb1a4f50b13,10438,"张建军等, 2008",
1d8cb190-f895-4667-8757-7fb1a4f50b13,10438,"张建军等, 2008",
1d8cb190-f895-4667-8757-7fb1a4f50b13,10438,"张建军等, 2008",
1d8cb190-f895-4667-8757-7fb1a4f50b13,10438,"张建军等, 2008",
1d8cb190-f895-4667-8757-7fb1a4f50b13,10438,"张建军等, 2008",
1d8cb190-f895-4667-8757-7fb1a4f50b13,10438,"张建军等, 2008",
09d10361-be71-45a7-b92f-21548a3dea8d,7000,"CAB, 2006",
b2bb0835-62fc-49c8-aae5-58f1e5725941,7000,"CAB, 2006",
b2bb0835-62fc-49c8-aae5-58f1e5725941,7000,"CAB, 2006",
b2bb0835-62fc-49c8-aae5-58f1e5725941,7000,"CAB, 2006",
b2bb0835-62fc-49c8-aae5-58f1e5725941,7000,"CAB, 2006",
b2bb0835-62fc-49c8-aae5-58f1e5725941,7000,"CAB, 2006",
bc64e12a-63dd-49e2-8552-cbe2d1bc4456,1713,"浙江农科院植保所病毒病室, 1985",
bc64e12a-63dd-49e2-8552-cbe2d1bc4456,1713,"浙江农科院植保所病毒病室, 1985",
bc64e12a-63dd-49e2-8552-cbe2d1bc4456,1713,"浙江农科院植保所病毒病室, 1985",
bc64e12a-63dd-49e2-8552-cbe2d1bc4456,1713,"浙江农科院植保所病毒病室, 1985",
bc64e12a-63dd-49e2-8552-cbe2d1bc4456,1713,"浙江农科院植保所病毒病室, 1985",
bc64e12a-63dd-49e2-8552-cbe2d1bc4456,1713,"浙江农科院植保所病毒病室, 1985",
bc64e12a-63dd-49e2-8552-cbe2d1bc4456,1713,"浙江农科院植保所病毒病室, 1985",
058cf25b-4734-4362-815b-54f3df205798,1674,"牛宏舜等, 1992",
3d084fff-f4f3-4d4a-9a1e-c7728ad11108,1674,"牛宏舜等, 1992",
3d084fff-f4f3-4d4a-9a1e-c7728ad11108,1674,"牛宏舜等, 1992",
3d084fff-f4f3-4d4a-9a1e-c7728ad11108,7000,"CAB, 2006",
3d084fff-f4f3-4d4a-9a1e-c7728ad11108,1674,"牛宏舜等, 1992",
3d084fff-f4f3-4d4a-9a1e-c7728ad11108,7000,"CAB, 2006",
3d084fff-f4f3-4d4a-9a1e-c7728ad11108,1674,"牛宏舜等, 1992",
3d084fff-f4f3-4d4a-9a1e-c7728ad11108,7000,"CAB, 2006",
3d084fff-f4f3-4d4a-9a1e-c7728ad11108,1674,"牛宏舜等, 1992",
3d084fff-f4f3-4d4a-9a1e-c7728ad11108,7000,"CAB, 2006",
3d084fff-f4f3-4d4a-9a1e-c7728ad11108,1674,"牛宏舜等, 1992",
3d084fff-f4f3-4d4a-9a1e-c7728ad11108,1674,"牛宏舜等, 1992",
3d084fff-f4f3-4d4a-9a1e-c7728ad11108,7000,"CAB, 2006",
6c7a4443-b0a4-4984-9d8e-f6202f9f2837,7000,"CAB, 2006",
6c7a4443-b0a4-4984-9d8e-f6202f9f2837,7000,"CAB, 2006",
6c7a4443-b0a4-4984-9d8e-f6202f9f2837,7000,"CAB, 2006",
6c7a4443-b0a4-4984-9d8e-f6202f9f2837,7000,"CAB, 2006",
11d3b050-fdd8-4aa2-80e2-f69a304c777c,1695,"季良, 1995",
11d3b050-fdd8-4aa2-80e2-f69a304c777c,1695,"季良, 1995",
11d3b050-fdd8-4aa2-80e2-f69a304c777c,1695,"季良, 1995",
11d3b050-fdd8-4aa2-80e2-f69a304c777c,1695,"季良, 1995",
11d3b050-fdd8-4aa2-80e2-f69a304c777c,1695,"季良, 1995",
11d3b050-fdd8-4aa2-80e2-f69a304c777c,1695,"季良, 1995",
11d3b050-fdd8-4aa2-80e2-f69a304c777c,1695,"季良, 1995",
c1f5bbf0-a520-4fdf-a090-c7f0ffd789d2,7000,"CAB, 2006",
da9edcef-2598-4686-8840-d3ee26823300,7000,"CAB, 2006",
1a311dd7-557c-45ac-89da-f78ac80e5eb0,1695,"季良, 1995",
1a311dd7-557c-45ac-89da-f78ac80e5eb0,1695,"季良, 1995",
1a311dd7-557c-45ac-89da-f78ac80e5eb0,7000,"CAB, 2006",
1a311dd7-557c-45ac-89da-f78ac80e5eb0,1695,"季良, 1995",
1a311dd7-557c-45ac-89da-f78ac80e5eb0,7000,"CAB, 2006",
1a311dd7-557c-45ac-89da-f78ac80e5eb0,1695,"季良, 1995",
1a311dd7-557c-45ac-89da-f78ac80e5eb0,1695,"季良, 1995",
1a311dd7-557c-45ac-89da-f78ac80e5eb0,7000,"CAB, 2006",
1a311dd7-557c-45ac-89da-f78ac80e5eb0,1695,"季良, 1995",
1a311dd7-557c-45ac-89da-f78ac80e5eb0,7000,"CAB, 2006",
1a311dd7-557c-45ac-89da-f78ac80e5eb0,1695,"季良, 1995",
1a311dd7-557c-45ac-89da-f78ac80e5eb0,7000,"CAB, 2006",
c06dac62-ddd3-4012-a59d-3870b31fa120,7000,"CAB, 2006",
c06dac62-ddd3-4012-a59d-3870b31fa120,7000,"CAB, 2006",
c06dac62-ddd3-4012-a59d-3870b31fa120,7000,"CAB, 2006",
c06dac62-ddd3-4012-a59d-3870b31fa120,7000,"CAB, 2006",
f365e2b4-542d-48d8-8351-8e7b00626ef1,10397,"魏梅生等, 2006",
f365e2b4-542d-48d8-8351-8e7b00626ef1,10424,"李彬等, 2007",
f365e2b4-542d-48d8-8351-8e7b00626ef1,1654,CMI/AAB,
f365e2b4-542d-48d8-8351-8e7b00626ef1,10424,"李彬等, 2007",
f365e2b4-542d-48d8-8351-8e7b00626ef1,1654,CMI/AAB,
f365e2b4-542d-48d8-8351-8e7b00626ef1,10397,"魏梅生等, 2006",
f365e2b4-542d-48d8-8351-8e7b00626ef1,10424,"李彬等, 2007",
f365e2b4-542d-48d8-8351-8e7b00626ef1,1654,CMI/AAB,
f365e2b4-542d-48d8-8351-8e7b00626ef1,10424,"李彬等, 2007",
f365e2b4-542d-48d8-8351-8e7b00626ef1,1654,CMI/AAB,
f365e2b4-542d-48d8-8351-8e7b00626ef1,10424,"李彬等, 2007",
f365e2b4-542d-48d8-8351-8e7b00626ef1,1654,CMI/AAB,
f365e2b4-542d-48d8-8351-8e7b00626ef1,10424,"李彬等, 2007",
f365e2b4-542d-48d8-8351-8e7b00626ef1,1654,CMI/AAB,
f365e2b4-542d-48d8-8351-8e7b00626ef1,10424,"李彬等, 2007",
f365e2b4-542d-48d8-8351-8e7b00626ef1,1654,CMI/AAB,
5e7ae3a2-2ffb-4a77-924f-2de943072e1a,7000,"CAB, 2006",
5e7ae3a2-2ffb-4a77-924f-2de943072e1a,7000,"CAB, 2006",
5e7ae3a2-2ffb-4a77-924f-2de943072e1a,7000,"CAB, 2006",
5e7ae3a2-2ffb-4a77-924f-2de943072e1a,7000,"CAB, 2006",
5e7ae3a2-2ffb-4a77-924f-2de943072e1a,7000,"CAB, 2006",
5e7ae3a2-2ffb-4a77-924f-2de943072e1a,7000,"CAB, 2006",
1be9ed46-2b4c-426b-8b7d-c3adcfd6ec16,7000,"CAB, 2006",
c810f843-acf7-4e51-8db7-9f78e092d384,7000,"CAB, 2006",
a1c18d60-8928-42b7-b698-11f3d72c3dbe,1719,"植物病毒鉴定编写组, 1980",
a1c18d60-8928-42b7-b698-11f3d72c3dbe,1719,"植物病毒鉴定编写组, 1980",
a1c18d60-8928-42b7-b698-11f3d72c3dbe,1719,"植物病毒鉴定编写组, 1980",
a1c18d60-8928-42b7-b698-11f3d72c3dbe,1719,"植物病毒鉴定编写组, 1980",
a1c18d60-8928-42b7-b698-11f3d72c3dbe,1719,"植物病毒鉴定编写组, 1980",
a1c18d60-8928-42b7-b698-11f3d72c3dbe,1719,"植物病毒鉴定编写组, 1980",
a1c18d60-8928-42b7-b698-11f3d72c3dbe,1719,"植物病毒鉴定编写组, 1980",
33bdba41-1b2e-4ab2-8cff-44b4e0d35ec6,1713,"浙江农科院植保所病毒病室, 1985",
33bdba41-1b2e-4ab2-8cff-44b4e0d35ec6,1713,"浙江农科院植保所病毒病室, 1985",
33bdba41-1b2e-4ab2-8cff-44b4e0d35ec6,1713,"浙江农科院植保所病毒病室, 1985",
33bdba41-1b2e-4ab2-8cff-44b4e0d35ec6,1713,"浙江农科院植保所病毒病室, 1985",
33bdba41-1b2e-4ab2-8cff-44b4e0d35ec6,1713,"浙江农科院植保所病毒病室, 1985",
33bdba41-1b2e-4ab2-8cff-44b4e0d35ec6,1713,"浙江农科院植保所病毒病室, 1985",
33bdba41-1b2e-4ab2-8cff-44b4e0d35ec6,1713,"浙江农科院植保所病毒病室, 1985",
5835478e-05ad-4fe8-a88e-084d209d7da7,1719,"植物病毒鉴定编写组, 1980",
