species_guid,continent_name,country_name,province_name,description,id
68021f92-cac6-4d0e-b112-4bb822cd708f,南美洲,巴西,,,
68021f92-cac6-4d0e-b112-4bb822cd708f,欧洲,德国,,,
68021f92-cac6-4d0e-b112-4bb822cd708f,亚洲,日本,,,
53317adf-4d45-4366-9d3c-791706e42a83,北美洲,哥斯达黎加,,,
53317adf-4d45-4366-9d3c-791706e42a83,南美洲,巴西,,,
53317adf-4d45-4366-9d3c-791706e42a83,南美洲,巴西,巴拉那州,存在 present,
53317adf-4d45-4366-9d3c-791706e42a83,南美洲,巴西,戈亚斯州,存在 present,
53317adf-4d45-4366-9d3c-791706e42a83,南美洲,巴西,米纳斯吉拉斯州,存在 present,
53317adf-4d45-4366-9d3c-791706e42a83,南美洲,巴西,圣保罗州,存在 present,
53317adf-4d45-4366-9d3c-791706e42a83,亚洲,菲律宾,,,
0e8fd2c9-aa1b-4df2-ac22-4a0f816a5c31,亚洲,中国,安徽,,
0e8fd2c9-aa1b-4df2-ac22-4a0f816a5c31,亚洲,中国,福建,,
0e8fd2c9-aa1b-4df2-ac22-4a0f816a5c31,亚洲,中国,广东,,
0e8fd2c9-aa1b-4df2-ac22-4a0f816a5c31,亚洲,中国,广西,,
0e8fd2c9-aa1b-4df2-ac22-4a0f816a5c31,亚洲,中国,贵州,,
0e8fd2c9-aa1b-4df2-ac22-4a0f816a5c31,亚洲,中国,海南,,
0e8fd2c9-aa1b-4df2-ac22-4a0f816a5c31,亚洲,中国,湖北,,
0e8fd2c9-aa1b-4df2-ac22-4a0f816a5c31,亚洲,中国,湖南,,
0e8fd2c9-aa1b-4df2-ac22-4a0f816a5c31,亚洲,中国,江苏,,
0e8fd2c9-aa1b-4df2-ac22-4a0f816a5c31,亚洲,中国,江西,,
0e8fd2c9-aa1b-4df2-ac22-4a0f816a5c31,亚洲,中国,陕西,,
0e8fd2c9-aa1b-4df2-ac22-4a0f816a5c31,亚洲,中国,四川,,
0e8fd2c9-aa1b-4df2-ac22-4a0f816a5c31,亚洲,中国,天津,,
0e8fd2c9-aa1b-4df2-ac22-4a0f816a5c31,亚洲,中国,西藏,,
0e8fd2c9-aa1b-4df2-ac22-4a0f816a5c31,亚洲,中国,云南,,
0e8fd2c9-aa1b-4df2-ac22-4a0f816a5c31,亚洲,中国,浙江,,
0e8fd2c9-aa1b-4df2-ac22-4a0f816a5c31,亚洲,中国,重庆,,
0e8fd2c9-aa1b-4df2-ac22-4a0f816a5c31,亚洲,中国澳门,,,
0e8fd2c9-aa1b-4df2-ac22-4a0f816a5c31,亚洲,中国香港,,,
b4d26e1e-1d72-4bd0-abf2-5502a7bdc8d6,非洲,南非,,,
b4d26e1e-1d72-4bd0-abf2-5502a7bdc8d6,欧洲,葡萄牙,,,
b4d26e1e-1d72-4bd0-abf2-5502a7bdc8d6,亚洲,印度,,,
b4d26e1e-1d72-4bd0-abf2-5502a7bdc8d6,亚洲,中国,,,
b4d26e1e-1d72-4bd0-abf2-5502a7bdc8d6,亚洲,中国台湾,,,
cb31b8dd-172b-4fee-b94f-86db959ed9ee,北美洲,美国,,,
cb31b8dd-172b-4fee-b94f-86db959ed9ee,北美洲,美国,加利福尼亚州,存在 present,
cb31b8dd-172b-4fee-b94f-86db959ed9ee,北美洲,墨西哥,,,
cb31b8dd-172b-4fee-b94f-86db959ed9ee,北美洲,危地马拉,,,
95b7e33c-2af9-46bc-ab58-8e5db951694c,欧洲,爱尔兰,,,
95b7e33c-2af9-46bc-ab58-8e5db951694c,欧洲,法国,,,
95b7e33c-2af9-46bc-ab58-8e5db951694c,欧洲,意大利,,,
95b7e33c-2af9-46bc-ab58-8e5db951694c,亚洲,菲律宾,,,
95b7e33c-2af9-46bc-ab58-8e5db951694c,亚洲,柬埔寨,,,
95b7e33c-2af9-46bc-ab58-8e5db951694c,亚洲,老挝,,,
95b7e33c-2af9-46bc-ab58-8e5db951694c,亚洲,马来西亚,,,
95b7e33c-2af9-46bc-ab58-8e5db951694c,亚洲,马来西亚,马来亚,存在 present,
95b7e33c-2af9-46bc-ab58-8e5db951694c,亚洲,马来西亚,沙巴,存在 present,
95b7e33c-2af9-46bc-ab58-8e5db951694c,亚洲,马来西亚,沙捞越,存在 present,
95b7e33c-2af9-46bc-ab58-8e5db951694c,亚洲,日本,,,
95b7e33c-2af9-46bc-ab58-8e5db951694c,亚洲,斯里兰卡,,,
95b7e33c-2af9-46bc-ab58-8e5db951694c,亚洲,泰国,,,
95b7e33c-2af9-46bc-ab58-8e5db951694c,亚洲,文莱,,,
95b7e33c-2af9-46bc-ab58-8e5db951694c,亚洲,新加坡,,,
95b7e33c-2af9-46bc-ab58-8e5db951694c,亚洲,印度,,,
95b7e33c-2af9-46bc-ab58-8e5db951694c,亚洲,印度尼西亚,,,
95b7e33c-2af9-46bc-ab58-8e5db951694c,亚洲,印度尼西亚,苏门答腊,存在 present,
95b7e33c-2af9-46bc-ab58-8e5db951694c,亚洲,印度尼西亚,小巽他群岛(努沙登加拉群岛),存在 present,
95b7e33c-2af9-46bc-ab58-8e5db951694c,亚洲,印度尼西亚,爪哇,存在 present,
95b7e33c-2af9-46bc-ab58-8e5db951694c,亚洲,越南,,,
95b7e33c-2af9-46bc-ab58-8e5db951694c,亚洲,中国,广西,存在，present,
217d2593-2b73-42c2-a2e7-d90594399efa,北美洲,加拿大,,,
217d2593-2b73-42c2-a2e7-d90594399efa,北美洲,加拿大,不列颠哥伦比亚省,存在 present,
217d2593-2b73-42c2-a2e7-d90594399efa,北美洲,美国,,,
217d2593-2b73-42c2-a2e7-d90594399efa,北美洲,美国,宾夕法尼亚州,存在 present,
217d2593-2b73-42c2-a2e7-d90594399efa,北美洲,美国,俄勒冈州,存在 present,
217d2593-2b73-42c2-a2e7-d90594399efa,北美洲,美国,华盛顿,存在 present,
217d2593-2b73-42c2-a2e7-d90594399efa,北美洲,美国,加利福尼亚州,存在 present,
217d2593-2b73-42c2-a2e7-d90594399efa,北美洲,美国,马里兰州,存在 present,
217d2593-2b73-42c2-a2e7-d90594399efa,北美洲,美国,马萨诸塞州,存在 present,
217d2593-2b73-42c2-a2e7-d90594399efa,北美洲,美国,缅因州,存在 present,
217d2593-2b73-42c2-a2e7-d90594399efa,北美洲,美国,印第安那州,存在 present,
217d2593-2b73-42c2-a2e7-d90594399efa,北美洲,墨西哥,,,
217d2593-2b73-42c2-a2e7-d90594399efa,大洋洲,澳大利亚,,,
217d2593-2b73-42c2-a2e7-d90594399efa,大洋洲,澳大利亚,昆士兰州,存在 present,
217d2593-2b73-42c2-a2e7-d90594399efa,大洋洲,澳大利亚,塔斯玛尼亚州,存在 present,
217d2593-2b73-42c2-a2e7-d90594399efa,大洋洲,澳大利亚,维多利亚州,存在 present,
217d2593-2b73-42c2-a2e7-d90594399efa,大洋洲,澳大利亚,新南威尔士州,存在 present,
217d2593-2b73-42c2-a2e7-d90594399efa,大洋洲,斐济,,,
217d2593-2b73-42c2-a2e7-d90594399efa,大洋洲,新西兰,,,
217d2593-2b73-42c2-a2e7-d90594399efa,非洲,南非,,,
217d2593-2b73-42c2-a2e7-d90594399efa,南美洲,阿根廷,,,
217d2593-2b73-42c2-a2e7-d90594399efa,南美洲,巴西,,,
217d2593-2b73-42c2-a2e7-d90594399efa,南美洲,巴西,米纳斯吉拉斯州,存在 present,
217d2593-2b73-42c2-a2e7-d90594399efa,南美洲,巴西,南里奥格兰德州,存在 present,
217d2593-2b73-42c2-a2e7-d90594399efa,南美洲,巴西,圣保罗州,存在 present,
217d2593-2b73-42c2-a2e7-d90594399efa,南美洲,智利,,,
217d2593-2b73-42c2-a2e7-d90594399efa,欧洲,保加利亚,,,
217d2593-2b73-42c2-a2e7-d90594399efa,欧洲,比利时,,,
217d2593-2b73-42c2-a2e7-d90594399efa,欧洲,波兰,,,
217d2593-2b73-42c2-a2e7-d90594399efa,欧洲,德国,,,
217d2593-2b73-42c2-a2e7-d90594399efa,欧洲,法国,,,
217d2593-2b73-42c2-a2e7-d90594399efa,欧洲,法国,法国[大陆],存在 present,
217d2593-2b73-42c2-a2e7-d90594399efa,欧洲,荷兰,,,
217d2593-2b73-42c2-a2e7-d90594399efa,欧洲,捷克,,,
217d2593-2b73-42c2-a2e7-d90594399efa,欧洲,捷克斯洛伐克(前-),,,
217d2593-2b73-42c2-a2e7-d90594399efa,欧洲,摩尔多瓦,,,
217d2593-2b73-42c2-a2e7-d90594399efa,欧洲,塞尔维亚和黑山,,,
217d2593-2b73-42c2-a2e7-d90594399efa,欧洲,斯洛伐克,,,
217d2593-2b73-42c2-a2e7-d90594399efa,欧洲,苏格兰,,,
217d2593-2b73-42c2-a2e7-d90594399efa,欧洲,意大利,,,
217d2593-2b73-42c2-a2e7-d90594399efa,欧洲,意大利,意大利[大陆],广泛分布 widespread,
217d2593-2b73-42c2-a2e7-d90594399efa,欧洲,英国,,,
217d2593-2b73-42c2-a2e7-d90594399efa,欧洲,英国,英格兰和威尔士,广泛分布 widespread,
217d2593-2b73-42c2-a2e7-d90594399efa,亚洲,哈萨克斯坦,,,
217d2593-2b73-42c2-a2e7-d90594399efa,亚洲,韩国,,,
217d2593-2b73-42c2-a2e7-d90594399efa,亚洲,日本,,,
217d2593-2b73-42c2-a2e7-d90594399efa,亚洲,日本,本州,广泛分布 widespread,
217d2593-2b73-42c2-a2e7-d90594399efa,亚洲,以色列,,,
217d2593-2b73-42c2-a2e7-d90594399efa,亚洲,中国,,,
217d2593-2b73-42c2-a2e7-d90594399efa,亚洲,中国,河北,存在 present,
217d2593-2b73-42c2-a2e7-d90594399efa,亚洲,中国,黑龙江,存在 present,
217d2593-2b73-42c2-a2e7-d90594399efa,亚洲,中国,湖北,存在 present,
217d2593-2b73-42c2-a2e7-d90594399efa,亚洲,中国,吉林,存在 present,
217d2593-2b73-42c2-a2e7-d90594399efa,亚洲,中国,江西,存在 present,
217d2593-2b73-42c2-a2e7-d90594399efa,亚洲,中国,辽宁,存在 present,
217d2593-2b73-42c2-a2e7-d90594399efa,亚洲,中国,山东,存在 present,
217d2593-2b73-42c2-a2e7-d90594399efa,亚洲,中国,山西,存在 present,
217d2593-2b73-42c2-a2e7-d90594399efa,亚洲,中国,浙江,存在 present,
87f5d457-b6dd-4426-bd84-6564efb48db9,北美洲,巴哈马,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,北美洲,巴拿马,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,北美洲,百慕大群岛,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,北美洲,多米尼加共和国,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,北美洲,哥斯达黎加,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,北美洲,格林纳达,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,北美洲,古巴,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,北美洲,洪都拉斯,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,北美洲,马提尼克（法属）,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,北美洲,美国,佛罗里达州,,
87f5d457-b6dd-4426-bd84-6564efb48db9,北美洲,美国,加利福尼亚州,,
87f5d457-b6dd-4426-bd84-6564efb48db9,北美洲,美国,马萨诸塞州,,
87f5d457-b6dd-4426-bd84-6564efb48db9,北美洲,美国,纽约州,,
87f5d457-b6dd-4426-bd84-6564efb48db9,北美洲,美国,西萨摩亚,,
87f5d457-b6dd-4426-bd84-6564efb48db9,北美洲,墨西哥,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,北美洲,萨尔瓦多,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,北美洲,特立尼达和多巴哥,特立尼达,,
87f5d457-b6dd-4426-bd84-6564efb48db9,北美洲,牙买加,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,大洋洲,澳大利亚,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,大洋洲,波纳佩岛,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,大洋洲,玻利尼西亚,欧湖岛,,
87f5d457-b6dd-4426-bd84-6564efb48db9,大洋洲,斐济,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,大洋洲,基里巴斯,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,大洋洲,库克群岛,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,大洋洲,纽埃,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,大洋洲,汤加,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,大洋洲,瓦努阿图,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,大洋洲,夏威夷群岛,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,非洲,几内亚比绍,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,非洲,喀麦隆,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,非洲,科摩罗,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,非洲,科特迪瓦,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,非洲,肯尼亚,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,非洲,利比里亚,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,非洲,马达加斯加,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,非洲,毛里求斯,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,非洲,塞拉利昂,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,非洲,塞舌尔,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,非洲,圣多美和普林西比,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,非洲,坦桑尼亚,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,非洲,扎伊尔,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,南美洲,巴西,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,南美洲,波多黎各,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,南美洲,厄瓜多尔,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,南美洲,哥伦比亚,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,南美洲,秘鲁,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,南美洲,委内瑞拉,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,南美洲,乌拉圭,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,欧洲,德国,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,欧洲,希腊,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,欧洲,英国,英格兰,,
87f5d457-b6dd-4426-bd84-6564efb48db9,亚洲,菲律宾,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,亚洲,日本,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,亚洲,斯里兰卡,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,亚洲,印度,泰米尔纳德邦,,
87f5d457-b6dd-4426-bd84-6564efb48db9,亚洲,印度尼西亚,,,
87f5d457-b6dd-4426-bd84-6564efb48db9,亚洲,中国,中国香港,,
90a64589-5b81-4497-9425-194f23fc48cf,北美洲,巴巴多斯,,,
90a64589-5b81-4497-9425-194f23fc48cf,北美洲,美国,,,
90a64589-5b81-4497-9425-194f23fc48cf,北美洲,蒙特塞拉特岛,,,
90a64589-5b81-4497-9425-194f23fc48cf,北美洲,牙买加,,,
90a64589-5b81-4497-9425-194f23fc48cf,大洋洲,澳大利亚,,,
90a64589-5b81-4497-9425-194f23fc48cf,大洋洲,瓦努阿图,,,
90a64589-5b81-4497-9425-194f23fc48cf,大洋洲,夏威夷群岛,,,
90a64589-5b81-4497-9425-194f23fc48cf,大洋洲,新喀里多尼亚,,,
90a64589-5b81-4497-9425-194f23fc48cf,非洲,阿尔及利亚,,,
90a64589-5b81-4497-9425-194f23fc48cf,非洲,埃及,,,
90a64589-5b81-4497-9425-194f23fc48cf,非洲,喀麦隆,,,
90a64589-5b81-4497-9425-194f23fc48cf,非洲,利比亚,,,
90a64589-5b81-4497-9425-194f23fc48cf,非洲,南非,,,
90a64589-5b81-4497-9425-194f23fc48cf,非洲,突尼斯,,,
90a64589-5b81-4497-9425-194f23fc48cf,南美洲,阿根廷,,,
90a64589-5b81-4497-9425-194f23fc48cf,南美洲,波多黎各,,,
90a64589-5b81-4497-9425-194f23fc48cf,南美洲,智利,,,
90a64589-5b81-4497-9425-194f23fc48cf,欧洲,爱尔兰,,,
90a64589-5b81-4497-9425-194f23fc48cf,欧洲,俄罗斯,,,
90a64589-5b81-4497-9425-194f23fc48cf,欧洲,法国,,,
90a64589-5b81-4497-9425-194f23fc48cf,欧洲,西班牙,,,
90a64589-5b81-4497-9425-194f23fc48cf,欧洲,意大利,,,
90a64589-5b81-4497-9425-194f23fc48cf,欧洲,英国,,,
90a64589-5b81-4497-9425-194f23fc48cf,亚州,土耳其,,,
90a64589-5b81-4497-9425-194f23fc48cf,亚洲,黎巴嫩,,,
90a64589-5b81-4497-9425-194f23fc48cf,亚洲,塞浦路斯,,,
90a64589-5b81-4497-9425-194f23fc48cf,亚洲,亚美尼亚,,,
90a64589-5b81-4497-9425-194f23fc48cf,亚洲,伊拉克,,,
90a64589-5b81-4497-9425-194f23fc48cf,亚洲,伊朗,,,
90a64589-5b81-4497-9425-194f23fc48cf,亚洲,以色列,,,
90a64589-5b81-4497-9425-194f23fc48cf,亚洲,印度,,,
90a64589-5b81-4497-9425-194f23fc48cf,亚洲,中国,广东,存在,
90a64589-5b81-4497-9425-194f23fc48cf,亚洲,中国,广西,存在,
90a64589-5b81-4497-9425-194f23fc48cf,亚洲,中国,海南,存在,
90a64589-5b81-4497-9425-194f23fc48cf,亚洲,中国,云南,存在,
71b5dc35-2a10-4e2b-bdc9-549aa75e34a9,北美洲,美国,关岛,,
71b5dc35-2a10-4e2b-bdc9-549aa75e34a9,大洋洲,澳大利亚,,,
71b5dc35-2a10-4e2b-bdc9-549aa75e34a9,大洋洲,夏威夷群岛,,,
71b5dc35-2a10-4e2b-bdc9-549aa75e34a9,大洋洲,新喀里多尼亚,,,
71b5dc35-2a10-4e2b-bdc9-549aa75e34a9,大洋洲,新西兰,,,
71b5dc35-2a10-4e2b-bdc9-549aa75e34a9,非洲,印度尼西亚,苏门答腊,,
71b5dc35-2a10-4e2b-bdc9-549aa75e34a9,亚洲,巴基斯坦,,,
71b5dc35-2a10-4e2b-bdc9-549aa75e34a9,亚洲,马来西亚,,,
71b5dc35-2a10-4e2b-bdc9-549aa75e34a9,亚洲,尼泊尔,,,
71b5dc35-2a10-4e2b-bdc9-549aa75e34a9,亚洲,日本,,,
71b5dc35-2a10-4e2b-bdc9-549aa75e34a9,亚洲,泰国,,,
71b5dc35-2a10-4e2b-bdc9-549aa75e34a9,亚洲,土耳其,,,
71b5dc35-2a10-4e2b-bdc9-549aa75e34a9,亚洲,伊拉克,,,
71b5dc35-2a10-4e2b-bdc9-549aa75e34a9,亚洲,伊朗,,,
71b5dc35-2a10-4e2b-bdc9-549aa75e34a9,亚洲,印度,,,
71b5dc35-2a10-4e2b-bdc9-549aa75e34a9,亚洲,印度尼西亚,,,
71b5dc35-2a10-4e2b-bdc9-549aa75e34a9,亚洲,印度尼西亚,苏门答腊,,
71b5dc35-2a10-4e2b-bdc9-549aa75e34a9,亚洲,印度尼西亚,爪哇,,
71b5dc35-2a10-4e2b-bdc9-549aa75e34a9,亚洲,越南,,,
71b5dc35-2a10-4e2b-bdc9-549aa75e34a9,亚洲,中国,福建,,
71b5dc35-2a10-4e2b-bdc9-549aa75e34a9,亚洲,中国,广东,,
71b5dc35-2a10-4e2b-bdc9-549aa75e34a9,亚洲,中国,广西,,
71b5dc35-2a10-4e2b-bdc9-549aa75e34a9,亚洲,中国,海南,,
71b5dc35-2a10-4e2b-bdc9-549aa75e34a9,亚洲,中国,湖南,,
71b5dc35-2a10-4e2b-bdc9-549aa75e34a9,亚洲,中国,四川,,
71b5dc35-2a10-4e2b-bdc9-549aa75e34a9,亚洲,中国,浙江,,
71b5dc35-2a10-4e2b-bdc9-549aa75e34a9,亚洲,中国台湾,,,
71b5dc35-2a10-4e2b-bdc9-549aa75e34a9,亚洲,中国香港,,,
ea858c34-c90b-4de1-a645-0570f630b35b,,其他,,,
ea858c34-c90b-4de1-a645-0570f630b35b,北美洲,安提瓜和巴布达,,,
ea858c34-c90b-4de1-a645-0570f630b35b,北美洲,百慕大群岛,,,
ea858c34-c90b-4de1-a645-0570f630b35b,北美洲,多米尼加,,,
ea858c34-c90b-4de1-a645-0570f630b35b,北美洲,多米尼加共和国,,,
ea858c34-c90b-4de1-a645-0570f630b35b,北美洲,哥斯达黎加,,,
ea858c34-c90b-4de1-a645-0570f630b35b,北美洲,格林纳达,,,
ea858c34-c90b-4de1-a645-0570f630b35b,北美洲,古巴,,,
ea858c34-c90b-4de1-a645-0570f630b35b,北美洲,瓜德罗普,,,
ea858c34-c90b-4de1-a645-0570f630b35b,北美洲,海地,,,
ea858c34-c90b-4de1-a645-0570f630b35b,北美洲,洪都拉斯,,,
ea858c34-c90b-4de1-a645-0570f630b35b,北美洲,美国,西萨摩亚,,
ea858c34-c90b-4de1-a645-0570f630b35b,北美洲,美属维尔京群岛,,,
ea858c34-c90b-4de1-a645-0570f630b35b,北美洲,墨西哥,,,
ea858c34-c90b-4de1-a645-0570f630b35b,北美洲,圣卢西亚,,,
ea858c34-c90b-4de1-a645-0570f630b35b,北美洲,特立尼达和多巴哥,,,
ea858c34-c90b-4de1-a645-0570f630b35b,北美洲,危地马拉,,,
ea858c34-c90b-4de1-a645-0570f630b35b,北美洲,维尔京群岛,,,
ea858c34-c90b-4de1-a645-0570f630b35b,北美洲,牙买加,,,
ea858c34-c90b-4de1-a645-0570f630b35b,大洋洲,澳大利亚,,,
ea858c34-c90b-4de1-a645-0570f630b35b,大洋洲,澳大利亚,澳大利亚北部地方,,
ea858c34-c90b-4de1-a645-0570f630b35b,大洋洲,澳大利亚,昆士兰州,,
ea858c34-c90b-4de1-a645-0570f630b35b,大洋洲,澳大利亚,南澳大利亚州,,
ea858c34-c90b-4de1-a645-0570f630b35b,大洋洲,巴布亚新几内亚,,,
ea858c34-c90b-4de1-a645-0570f630b35b,大洋洲,玻利尼西亚,,,
ea858c34-c90b-4de1-a645-0570f630b35b,大洋洲,斐济,,,
ea858c34-c90b-4de1-a645-0570f630b35b,大洋洲,基里巴斯,,,
ea858c34-c90b-4de1-a645-0570f630b35b,大洋洲,库克群岛,,,
ea858c34-c90b-4de1-a645-0570f630b35b,大洋洲,纽埃,,,
ea858c34-c90b-4de1-a645-0570f630b35b,大洋洲,萨摩亚,,,
ea858c34-c90b-4de1-a645-0570f630b35b,大洋洲,所罗门群岛,,,
ea858c34-c90b-4de1-a645-0570f630b35b,大洋洲,汤加,,,
ea858c34-c90b-4de1-a645-0570f630b35b,大洋洲,托克劳,,,
ea858c34-c90b-4de1-a645-0570f630b35b,大洋洲,瓦努阿图,,,
ea858c34-c90b-4de1-a645-0570f630b35b,大洋洲,新喀里多尼亚,,,
ea858c34-c90b-4de1-a645-0570f630b35b,大洋洲,新苏格兰,,,
ea858c34-c90b-4de1-a645-0570f630b35b,大洋洲,新西兰,,,
ea858c34-c90b-4de1-a645-0570f630b35b,非洲,科摩罗,,,
ea858c34-c90b-4de1-a645-0570f630b35b,非洲,马达加斯加,,,
ea858c34-c90b-4de1-a645-0570f630b35b,非洲,毛里求斯,,,
ea858c34-c90b-4de1-a645-0570f630b35b,非洲,塞舌尔,,,
ea858c34-c90b-4de1-a645-0570f630b35b,非洲,圣赫勒拿,,,
ea858c34-c90b-4de1-a645-0570f630b35b,南美洲,阿根廷,,,
ea858c34-c90b-4de1-a645-0570f630b35b,南美洲,阿根廷,图库曼,,
ea858c34-c90b-4de1-a645-0570f630b35b,南美洲,巴西,,,
ea858c34-c90b-4de1-a645-0570f630b35b,南美洲,巴西,圣埃斯皮里图州,存在 present,
ea858c34-c90b-4de1-a645-0570f630b35b,南美洲,厄瓜多尔,加拉帕哥斯群岛,,
ea858c34-c90b-4de1-a645-0570f630b35b,南美洲,哥伦比亚,,,
ea858c34-c90b-4de1-a645-0570f630b35b,南美洲,圭亚那,,,
ea858c34-c90b-4de1-a645-0570f630b35b,南美洲,苏里南,,,
ea858c34-c90b-4de1-a645-0570f630b35b,南美洲,乌拉圭,,,
ea858c34-c90b-4de1-a645-0570f630b35b,欧洲,葡萄牙,,,
ea858c34-c90b-4de1-a645-0570f630b35b,欧洲,葡萄牙,马德拉,存在 present,
ea858c34-c90b-4de1-a645-0570f630b35b,亚洲,菲律宾,,,
ea858c34-c90b-4de1-a645-0570f630b35b,亚洲,马来西亚,,,
ea858c34-c90b-4de1-a645-0570f630b35b,亚洲,孟加拉国,,,
ea858c34-c90b-4de1-a645-0570f630b35b,亚洲,缅甸,,,
ea858c34-c90b-4de1-a645-0570f630b35b,亚洲,泰国,,,
ea858c34-c90b-4de1-a645-0570f630b35b,亚洲,新加坡,,,
ea858c34-c90b-4de1-a645-0570f630b35b,亚洲,印度,,,
ea858c34-c90b-4de1-a645-0570f630b35b,亚洲,印度尼西亚,,,
ea858c34-c90b-4de1-a645-0570f630b35b,亚洲,印度尼西亚,加里曼丹,,
ea858c34-c90b-4de1-a645-0570f630b35b,亚洲,印度尼西亚,苏门答腊岛,,
ea858c34-c90b-4de1-a645-0570f630b35b,亚洲,印度尼西亚,伊里安查亚,,
ea858c34-c90b-4de1-a645-0570f630b35b,亚洲,中国,,,
ea858c34-c90b-4de1-a645-0570f630b35b,亚洲,中国,广东,,
ea858c34-c90b-4de1-a645-0570f630b35b,亚洲,中国,广西,广西百色地区报道该虫为害番石榴。,
ea858c34-c90b-4de1-a645-0570f630b35b,亚洲,中国,海南,,
ea858c34-c90b-4de1-a645-0570f630b35b,亚洲,中国,云南,,
ea858c34-c90b-4de1-a645-0570f630b35b,亚洲,中国,中国台湾,存在 present,
e2185320-4d2a-40b3-b62b-983494d7cf43,非洲,赤道几内亚,,,
e2185320-4d2a-40b3-b62b-983494d7cf43,非洲,多哥,,,
e2185320-4d2a-40b3-b62b-983494d7cf43,非洲,加纳,,,
e2185320-4d2a-40b3-b62b-983494d7cf43,非洲,喀麦隆,,,
e2185320-4d2a-40b3-b62b-983494d7cf43,非洲,科特迪瓦,,,
e2185320-4d2a-40b3-b62b-983494d7cf43,非洲,莫桑比克,,,
e2185320-4d2a-40b3-b62b-983494d7cf43,非洲,尼日利亚,,,
8d01dcf8-ed1d-41c8-88ff-2890853a75f8,北美洲,哥斯达黎加,,,
8d01dcf8-ed1d-41c8-88ff-2890853a75f8,北美洲,古巴,,,
8d01dcf8-ed1d-41c8-88ff-2890853a75f8,北美洲,海地,,,
8d01dcf8-ed1d-41c8-88ff-2890853a75f8,北美洲,加拿大,,,
8d01dcf8-ed1d-41c8-88ff-2890853a75f8,北美洲,加拿大,安大略省,存在 present,
8d01dcf8-ed1d-41c8-88ff-2890853a75f8,北美洲,加拿大,不列颠哥伦比亚省,存在 present,
8d01dcf8-ed1d-41c8-88ff-2890853a75f8,北美洲,加拿大,魁北克省,存在 present,
8d01dcf8-ed1d-41c8-88ff-2890853a75f8,北美洲,加拿大,萨斯喀彻温省,存在 present,
8d01dcf8-ed1d-41c8-88ff-2890853a75f8,北美洲,加拿大,新斯科舍省,存在 present,
8d01dcf8-ed1d-41c8-88ff-2890853a75f8,北美洲,美国,,,
8d01dcf8-ed1d-41c8-88ff-2890853a75f8,北美洲,美国,阿肯色州,广泛分布 widespread,
8d01dcf8-ed1d-41c8-88ff-2890853a75f8,北美洲,美国,爱达荷州,广泛分布 widespread,
8d01dcf8-ed1d-41c8-88ff-2890853a75f8,北美洲,美国,北达科他州,广泛分布 widespread,
8d01dcf8-ed1d-41c8-88ff-2890853a75f8,北美洲,美国,北卡罗来那州,广泛分布 widespread,
